crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree,Longitude,Latitude
0.530902,116.314313,-17770.61932,-100,192.613667,140.897788,37.3797
0.517844,-31.376899,-1091.210525,52.462041,-100,140.90117,37.384661
0.520251,-31.376899,-1091.210525,52.462041,-100,140.900605,37.38466
0.524485,3.400951,-245.810434,-100,-100,140.900042,37.383758
0.521715,-31.376899,-1091.210525,52.462041,-100,140.900606,37.38421
0.534943,120.505049,-16421.89983,-100,273.101064,140.897787,37.380602
0.481289,-298.986148,49720.81943,476.872854,-100,140.927151,37.38513
0.439444,-1.902447,-10122.29602,-100,-100,140.911326,37.393683
0.412905,-119.781072,-6274.246266,160.978794,-100,140.915842,37.39639
0.404373,-119.107767,-3212.573034,152.330785,-100,140.916407,37.39639
0.432903,26.865617,-142.518463,-100,-100,140.914715,37.394136
0.439015,-128.9074,-7358.830723,182.956207,-100,140.914148,37.395938
0.428814,-89.281092,-113402.8077,451.426616,-100,140.926578,37.392792
0.518304,-4.64732,-66.244237,29.750056,-100,140.902866,37.38331
0.515867,-8.350964,-80.219707,15.133944,-100,140.903431,37.38331
0.443878,-13.588284,-232.187635,-100,-100,140.914148,37.395487
0.445517,5.86739,-210.80262,-100,-100,140.914149,37.395037
0.447094,-13.588284,-232.187635,-100,-100,140.913583,37.395487
0.437371,108.159047,-569.000744,-100,149.148982,140.911327,37.393232
0.431331,108.159047,-569.000744,-100,149.148982,140.910762,37.393231
0.420816,-389.033401,-364884.9565,1110.214406,-100,140.925449,37.392791
0.423601,-229.274638,44688.94323,330.053923,-100,140.926578,37.393693
0.488981,-3.364914,2.059397,-100,-100,140.902862,37.386916
0.457603,-28.529607,296.298658,-100,-100,140.90512,37.387819
0.468042,-24.734572,2.021838,-100,-100,140.904556,37.387368
0.447076,-216.755161,-86308.24596,522.203322,-100,140.91189,37.394584
0.446722,-216.755161,-86308.24596,521.786565,-100,140.911889,37.395035
0.439336,95.316954,-1961.6895,-100,182.173952,140.913586,37.393684
0.444997,26.865617,-142.518463,-100,-100,140.913585,37.394135
0.43985,26.865617,-142.518463,-100,-100,140.91415,37.394135
0.443525,-1.902447,-10122.29602,-100,-100,140.911891,37.393683
0.44108,108.159047,-569.000744,-100,149.148982,140.911891,37.393232
0.438753,121.82316,1221.286648,-100,177.194562,140.912457,37.392782
0.426085,-74.513942,-108124.5786,413.278426,-100,140.926578,37.393242
0.408274,-131.499812,-15621.35077,174.31924,-100,140.909067,37.393681
0.417419,-48.721783,-14095.80521,-100,-100,140.909631,37.393681
0.433372,-1.902447,-10122.29602,-100,36.145515,140.910761,37.393682
0.354316,250.442605,12710.39823,-100,440.890065,140.920362,37.395492
0.357359,284.961761,31647.97949,-100,496.853235,140.920363,37.395041
0.36531,-92.834292,-26647.47555,276.720991,-100,140.906809,37.392327
0.491255,23.353213,-98.165567,-100,-100,140.927713,37.387384
0.492915,8.444845,-2724.947588,-100,-100,140.927714,37.386933
0.350434,-145.970104,5847.565682,227.199925,-100,140.906243,37.392777
0.466453,-24.983958,605.602538,-100,-100,140.903425,37.388268
0.334012,-0.594996,-1656.701232,-100,-100,140.905678,37.393228
0.374048,-76.262897,-26600.05353,244.408898,-100,140.907373,37.392778
0.320946,38.675557,-186.049888,-100,-100,140.905111,37.394579
0.304754,38.675557,-186.049888,-100,-100,140.904546,37.394579
0.291832,38.675557,-186.049888,-100,-100,140.903982,37.394578
0.307891,30.68894,464.550369,-100,-100,140.904547,37.394128
0.373471,-143.089259,10857.93832,-100,-100,140.912451,37.39774
0.39724,-159.908423,14772.6929,223.475388,-100,140.912452,37.397289
0.349804,-145.235123,5497.776773,203.921303,-100,140.906243,37.393228
0.351283,-101.251425,2496.105266,102.514933,-100,140.906242,37.393679
0.369951,-180.512239,11836.79654,-100,-100,140.906805,37.395031
0.338108,38.675557,-186.049888,-100,-100,140.905676,37.39458
0.427637,28.098874,749.220592,-100,184.357262,140.927142,37.394144
0.379342,-35.29398,-23538.57269,132.265098,-100,140.92432,37.391438
0.424704,-389.033401,-364884.9565,1110.220898,-100,140.925449,37.39234
0.520364,-12.168481,-38.459314,-100,-100,140.90004,37.38511
0.527588,122.709562,9431.399943,-100,97.591803,140.899478,37.382856
0.52667,63.540348,2568.820149,-100,95.294031,140.899478,37.383307
0.525552,21.404037,415.0216,-100,-100,140.900042,37.383308
0.394288,-193.519795,15398.39025,329.182958,-100,140.907936,37.394581
0.391467,-199.441926,11128.83684,358.800025,-100,140.907936,37.394131
0.413867,-279.906302,22500.06088,423.524958,-100,140.909065,37.394582
0.411263,-255.974144,5107.473966,359.904357,-100,140.909066,37.394132
0.389541,-39.589713,-704.361813,-100,-100,140.917537,37.395941
0.409898,-233.066734,-6996.723494,363.003468,-100,140.906812,37.389623
0.399056,-19.902215,-10605.11744,-100,177.777696,140.906811,37.390074
0.28065,38.675557,-186.049888,-100,-100,140.903981,37.395029
0.374291,-169.585081,24310.98388,206.17779,-100,140.922625,37.392338
0.37176,-169.585081,24310.98388,194.697417,-100,140.92319,37.392339
0.365516,-169.585081,24310.98388,196.770804,-100,140.923189,37.392789
0.376377,-150.952506,16208.32495,203.663385,-100,140.92206,37.392338
0.427977,-403.683404,-8727.220383,822.788632,-100,140.924885,37.391889
0.356308,284.961761,31647.97949,-100,544.656828,140.920928,37.394591
0.371332,385.702665,32000.89516,-100,707.128508,140.919233,37.39459
0.37675,104.044515,-28227.37417,-100,275.254738,140.918668,37.394589
0.366652,-99.382817,-303.739476,-100,-100,140.918665,37.397293
0.468178,-28.529607,296.298658,-100,-100,140.90399,37.387818
0.439189,-20.304753,246.329669,-100,-100,140.905683,37.388721
0.446328,-20.304753,246.329669,-100,-100,140.905684,37.38827
0.433971,-37.767285,542.824934,-100,-100,140.906248,37.388721
0.448453,28.858885,443.058129,-100,-100,140.927145,37.390989
0.361827,-71.043019,3999.870488,-100,-100,140.914145,37.398192
0.418542,-83.626518,-29.150434,-100,-100,140.915842,37.395939
0.427093,-125.442791,-8907.752291,-100,12.357594,140.915278,37.395939
0.422311,-237.888067,-52441.12489,476.625945,-100,140.90963,37.394583
0.423218,-257.878068,-50733.93986,497.934872,-100,140.90963,37.395033
0.363314,-110.164609,-22681.67578,173.540122,-100,140.906808,37.393228
0.363214,-92.834292,-26647.47555,245.850494,-100,140.906808,37.392778
0.384012,-76.262897,-26600.05353,235.546591,-100,140.907938,37.392779
0.352322,284.961761,31647.97949,-100,501.445223,140.920927,37.395041
0.369106,346.935438,20073.87268,-100,622.699417,140.919233,37.39504
0.362996,284.961761,31647.97949,-100,474.899419,140.919798,37.395041
0.347906,234.77103,22260.41927,-100,368.9747,140.921492,37.395042
0.350736,73.572845,252.249312,-100,-100,140.920361,37.396393
0.352031,142.837041,-12788.40462,-100,226.637829,140.920362,37.395942
0.371781,-208.038274,25940.15248,197.975148,-100,140.906245,37.391425
0.37532,-35.732193,-4989.665759,-100,22.472249,140.90681,37.391426
0.57196,-162.94699,-12163.50141,258.923893,-100,140.894963,37.380599
0.381942,-35.29398,-23538.57269,94.646738,-100,140.923756,37.391438
0.370602,-144.20809,14457.61406,195.425853,-100,140.92206,37.392789
0.368097,-169.585081,24310.98388,207.883229,-100,140.922624,37.392789
0.375503,-307.637785,51777.14292,477.326117,-100,140.923755,37.391888
0.41883,-458.295532,68068.4471,837.767927,-100,140.924884,37.392791
0.52585,35.81867,-35.955009,-100,-100,140.899477,37.383758
0.529539,130.430406,9669.098387,-100,184.63187,140.898914,37.382405
0.531047,130.430406,9669.098387,-100,184.63187,140.898349,37.382405
0.530401,130.430406,9669.098387,-100,197.810149,140.898915,37.381955
0.531422,45.045932,-2302.406108,41.665242,-100,140.900045,37.381505
0.5309,125.122056,2456.889907,-100,155.963184,140.89948,37.381504
0.53272,67.54231,-4266.774915,53.150289,-100,140.900045,37.381054
0.130863,78.944337,133.377346,-100,138.741119,140.902849,37.396831
0.167157,101.547842,281.414201,-100,189.963185,140.902849,37.39638
0.095371,-2.8275,-1036.578842,-100,-100,140.903414,37.396831
0.532444,131.777193,1144.484519,-100,242.00665,140.89835,37.381503
0.534957,131.777193,1144.484519,-100,242.00665,140.897786,37.381503
0.259568,40.066862,-837.698357,-100,-100,140.90398,37.39548
0.28061,40.066862,-837.698357,-100,-100,140.904545,37.39548
0.275709,68.757393,-583.333678,-100,116.002921,140.902851,37.395028
0.447989,-32.010004,-4956.428017,-100,-100,140.912455,37.394134
0.443718,118.154289,-210.152442,-100,216.737874,140.913021,37.393684
0.445102,30.008995,-1302.779333,-100,56.412337,140.912456,37.393683
0.431842,160.314671,-4470.708736,-100,325.489313,140.913586,37.393234
0.353729,-49.363634,-2635.030972,-100,-100,140.90624,37.395031
0.41091,-355.313573,-6008.780553,641.257804,-100,140.915277,37.39684
0.420489,-294.176132,-14158.04319,515.421945,-100,140.915277,37.39639
0.404739,-180.699468,-5032.89941,297.099565,-100,140.915841,37.396841
0.397652,-131.912953,-2856.949319,196.861486,-100,140.916406,37.396841
0.401417,-420.537129,-1664.723715,799.971722,-100,140.914711,37.397291
0.41566,-420.537129,-1664.723715,799.971722,-100,140.914712,37.39684
0.431877,-89.281092,-113402.8077,451.426616,-100,140.926579,37.392341
0.437245,-89.281092,-113402.8077,453.454802,-100,140.927144,37.392341
0.456414,59.071195,1623.484477,-100,47.692566,140.925452,37.389636
0.468406,308.014593,6010.185836,-100,546.427514,140.926018,37.388735
0.48009,15.37063,-2832.81125,47.571199,-100,140.92602,37.386482
0.47809,-11.256303,-5917.4446,93.761792,-100,140.925455,37.386481
0.499042,113.57265,1473.311879,-100,-100,140.92828,37.386032
0.49997,74.459486,-376.194934,-100,-100,140.928279,37.386483
0.409853,-227.241277,34526.22359,-100,-100,140.905682,37.390073
0.42107,-255.951656,54900.81781,270.089528,-100,140.905682,37.389622
0.415463,-303.371174,68261.63494,390.827553,-100,140.906247,37.389622
0.483312,15.37063,-2832.81125,-100,23.442193,140.926585,37.386482
0.484913,-138.597748,-18233.21357,236.268777,-100,140.92715,37.385581
0.487017,15.37063,-2832.81125,-100,-100,140.92715,37.386032
0.493379,47.714785,-2221.150228,-100,-100,140.927714,37.386483
0.492541,47.714785,-2221.150228,-100,-100,140.927715,37.386032
0.443855,28.858885,443.058129,-100,-100,140.92658,37.390989
0.335363,38.675557,-186.049888,-100,-100,140.905676,37.39503
0.315603,38.675557,-186.049888,-100,-100,140.905111,37.39503
0.409823,-121.505369,3738.237511,-100,-100,140.909064,37.395934
0.328765,40.066862,-837.698357,-100,-100,140.905675,37.395481
0.421813,-305.643551,-60482.00824,534.235188,-100,140.909629,37.395484
0.43042,-216.755161,-86308.24596,480.356093,-100,140.910195,37.395034
0.428556,-243.252025,-102109.6648,503.17471,-100,140.910194,37.395484
0.436839,-216.755161,-86308.24596,510.584257,-100,140.91076,37.394584
0.389156,-131.912953,-2856.949319,196.861486,-100,140.916406,37.397292
0.381983,-211.597698,2857.652653,360.335736,-100,140.91584,37.397742
0.411069,-38.861815,1230.32987,-100,-100,140.924883,37.393692
0.367276,-169.585081,24310.98388,241.254398,-100,140.924319,37.39234
0.369267,-169.585081,24310.98388,241.951204,-100,140.923755,37.392339
0.361715,-169.585081,24310.98388,238.967456,-100,140.924319,37.39279
0.181898,-4.895764,-314.566636,-100,-100,140.903979,37.396381
0.305116,40.066862,-837.698357,-100,-100,140.90511,37.395481
0.539385,59.314053,-30536.96882,-100,163.855103,140.897221,37.381052
0.544993,-48.760349,-28078.22163,116.835403,-100,140.896657,37.381051
0.296279,38.675557,-186.049888,-100,-100,140.904546,37.395029
0.420088,-159.054101,-46435.67643,315.304187,-100,140.909631,37.394132
0.414914,103.459932,-5461.250681,-100,108.807953,140.909632,37.393231
0.42997,-216.755161,-86308.24596,480.443107,-100,140.910195,37.394583
0.404572,-193.519795,15398.39025,330.018809,-100,140.908501,37.394582
0.377324,-180.183462,-16563.71128,368.152597,-100,140.907372,37.39368
0.365079,-144.586612,-6759.94485,234.638938,-100,140.906807,37.393679
0.375086,-98.698764,-23403.40143,269.925982,-100,140.907372,37.393229
0.445756,-109.983048,-62358.24477,-100,-100,140.91189,37.394134
0.449713,-37.197347,-4934.723062,56.733132,-100,140.912455,37.394585
0.383539,-403.49837,17710.48843,735.043472,-100,140.914146,37.397741
0.441428,-109.983048,-62358.24477,200.343055,-100,140.911325,37.394133
0.435429,-109.983048,-62358.24477,267.844019,-100,140.910761,37.394133
0.442646,-216.755161,-86308.24596,533.199136,-100,140.911325,37.394584
0.368592,-70.771605,3420.908823,-100,-100,140.91584,37.398193
0.395441,-119.107767,-3212.573034,132.971146,-100,140.916972,37.396391
0.386596,-119.107767,-3212.573034,82.604024,-100,140.917537,37.396391
0.461895,-22.912885,353.125434,-100,-100,140.90399,37.388269
0.414408,-227.241277,34526.22359,-100,-100,140.905117,37.390072
0.289136,12.924699,-76.050232,-100,-100,140.90511,37.395931
0.31781,12.924699,-76.050232,-100,-100,140.905674,37.395932
0.341993,-23.597932,-642.27489,-100,-100,140.906239,37.395932
0.559928,-138.013061,-15425.52321,143.774299,-100,140.895527,37.38105
0.562088,-162.94699,-12163.50141,214.123589,-100,140.895528,37.3806
0.566228,-46.357745,-1726.217112,83.228125,-100,140.894966,37.378346
0.539512,-14.451752,-2552.872842,-100,-100,140.896659,37.379249
0.56282,-157.271813,-12181.97793,191.921434,-100,140.895529,37.379698
0.553308,-162.94699,-12163.50141,263.403421,-100,140.896093,37.380149
0.382673,-154.010544,17729.79458,-100,-100,140.906246,37.390975
0.404747,-150.058549,16662.24608,-100,-100,140.906247,37.390073
0.352113,229.371925,21006.9733,-100,335.904597,140.921493,37.394591
0.40772,38.80155,280.546757,-100,-100,140.924883,37.394143
0.404762,67.978229,1054.285814,-100,-100,140.924882,37.394593
0.358902,8.290711,-994.907905,-100,-100,140.922059,37.39369
0.44044,-75.820942,-35637.81111,267.889966,-100,140.927144,37.391891
0.458723,30.282538,535.349768,-100,-100,140.927146,37.390088
0.52983,121.149005,8935.733915,-100,156.229323,140.899479,37.381955
0.531881,121.735276,-9808.342859,-100,206.722434,140.899481,37.380603
0.533384,78.570476,-3879.193925,51.652731,-100,140.900046,37.380604
0.473061,-25.537247,512.646148,-100,-100,140.903425,37.387817
0.470424,-63.074961,-438.524661,62.309132,-100,140.90286,37.388268
0.444153,8.002061,-408.202125,-100,-100,140.927145,37.39144
0.479548,308.014593,6010.185836,-100,546.427514,140.927148,37.388285
0.47548,308.014593,6010.185836,-100,546.427514,140.926583,37.388285
0.448967,28.858885,443.058129,-100,-100,140.926581,37.390538
0.447778,45.186704,21.428742,-100,-100,140.91302,37.394135
0.450219,21.609624,-64.268585,-100,-100,140.91302,37.394585
0.449542,-66.600711,-4883.441706,103.183816,-100,140.912454,37.395035
0.446481,-3.356929,-7647.836308,81.728053,-100,140.927709,37.391891
0.450016,14.533507,-90.002013,-100,-100,140.92771,37.39144
0.431992,-74.513942,-108124.5786,425.387811,-100,140.927143,37.393243
0.440867,16.857644,-22506.00352,-100,163.634549,140.927708,37.392792
0.458868,28.811144,579.363208,-100,-100,140.92771,37.390539
0.453346,28.858885,443.058129,-100,-100,140.927146,37.390539
0.499478,113.57265,1473.311879,-100,-100,140.928279,37.386934
0.349052,250.442605,12710.39823,-100,446.056401,140.920927,37.395492
0.364892,158.010936,-9567.158903,-100,-100,140.919232,37.395942
0.453685,-61.089428,-2018.862235,-100,-100,140.902859,37.389169
0.454597,-22.912885,353.125434,-100,-100,140.903989,37.388719
0.414785,-453.113601,64340.39675,817.294283,-100,140.924883,37.393241
0.342974,57.39181,-443.24867,-100,-100,140.924317,37.394593
0.450145,-43.273129,990.869375,-100,-100,140.903424,37.389169
0.449774,-22.912885,353.125434,-100,-100,140.904554,37.38872
0.556987,-96.952668,-8254.702824,200.972516,-100,140.895526,37.381501
0.549905,-96.952668,-8254.702824,157.750751,-100,140.896091,37.381501
0.226128,12.924699,-76.050232,9.025455,-100,140.90398,37.39593
0.48778,15.37063,-2832.81125,-100,27.165935,140.927149,37.386482
0.346711,142.837041,-12788.40462,-100,265.433751,140.920927,37.395943
0.350495,69.639054,237.825226,-100,-100,140.920361,37.396844
0.518379,-29.337534,-216.813722,36.149698,-100,140.900605,37.385111
0.268719,-4.895764,-314.566636,-100,-100,140.905109,37.396382
0.200403,-9.150436,-418.862511,-100,-100,140.904544,37.396832
0.549768,-77.709694,-7276.336044,147.909893,-100,140.895525,37.382402
0.146593,-9.150436,-418.862511,-100,-100,140.903979,37.396832
0.456544,28.820239,381.046161,-100,-100,140.928274,37.391441
0.453126,36.835324,-711.704574,-100,19.346491,140.928274,37.391891
0.429738,-229.274638,44688.94323,333.238589,-100,140.927142,37.393693
0.460546,42.762882,895.275617,-100,-100,140.928275,37.39099
0.454149,35.956027,882.478723,-100,-100,140.92771,37.39099
0.434464,-89.281092,-113402.8077,453.454802,-100,140.927143,37.392792
0.361934,-165.590103,23246.22879,-100,-100,140.922624,37.39324
0.36473,-145.335637,15235.28321,155.353637,-100,140.922059,37.393239
0.363246,-169.585081,24310.98388,239.610011,-100,140.923754,37.39279
0.24555,-9.150436,-418.862511,-100,-100,140.905108,37.396833
0.282394,-9.150436,-418.862511,-100,-100,140.905673,37.396833
0.329584,-37.372953,297.922427,-100,-100,140.906239,37.396383
0.382691,-193.036002,13724.03718,-100,-100,140.90737,37.395482
0.383908,-193.519795,15398.39025,218.100538,-100,140.90737,37.395032
0.353438,95.031056,3457.351714,-100,-100,140.922058,37.394141
0.345621,57.39181,-443.24867,-100,-100,140.922623,37.394592
0.348499,113.819314,4685.853171,-100,-100,140.922058,37.394592
0.357489,-165.590103,23246.22879,190.953604,-100,140.923754,37.393241
0.334412,199.241202,12565.7103,-100,228.500537,140.924316,37.395945
0.338051,87.020817,1375.770784,-100,-100,140.922622,37.395493
0.340789,139.598393,4882.845191,-100,123.456661,140.922057,37.395493
0.361996,35.492978,-566.823387,-100,-100,140.919231,37.396843
